year,month,day,team_1,team_2,score_1,score_2,location,mvp_player,review1,review2
2024,4,2,키움,삼성,8,3,대구,도슨,"
    2024-4-2에 대구에서 열린 경기에서 키움가 삼성를 상대로 8 대 3로 승리를 거두었습니다. 키움는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 도슨가 MVP로 선정되었습니다. 이번 승리로 키움는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-2에 대구에서 열린 경기에서 삼성는 키움를 상대로 3 대 8로 아쉽게 패배하였습니다. 삼성는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 키움의 공세를 막지 못했습니다. 이번 패배로 삼성는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,3,KIA,KT,5,1,수원,서건창,"
    2024-4-3에 수원에서 열린 경기에서 KIA가 KT를 상대로 5 대 1로 승리를 거두었습니다. KIA는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 서건창가 MVP로 선정되었습니다. 이번 승리로 KIA는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-3에 수원에서 열린 경기에서 KT는 KIA를 상대로 1 대 5로 아쉽게 패배하였습니다. KT는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KIA의 공세를 막지 못했습니다. 이번 패배로 KT는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,3,두산,SSG,3,5,문학,최지훈,"
    2024-4-3에 문학에서 열린 경기에서 SSG가 두산를 상대로 5 대 3로 승리를 거두었습니다. SSG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 최지훈가 MVP로 선정되었습니다. 이번 승리로 SSG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-3에 문학에서 열린 경기에서 두산는 SSG를 상대로 3 대 5로 아쉽게 패배하였습니다. 두산는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 SSG의 공세를 막지 못했습니다. 이번 패배로 두산는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,3,NC,LG,0,5,잠실,손주영,"
    2024-4-3에 잠실에서 열린 경기에서 LG가 NC를 상대로 5 대 0로 승리를 거두었습니다. LG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 손주영가 MVP로 선정되었습니다. 이번 승리로 LG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-3에 잠실에서 열린 경기에서 NC는 LG를 상대로 0 대 5로 아쉽게 패배하였습니다. NC는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 LG의 공세를 막지 못했습니다. 이번 패배로 NC는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,4,NC,LG,7,8,잠실,오스틴,"
    2024-4-4에 잠실에서 열린 경기에서 LG가 NC를 상대로 8 대 7로 승리를 거두었습니다. LG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 오스틴가 MVP로 선정되었습니다. 이번 승리로 LG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-4에 잠실에서 열린 경기에서 NC는 LG를 상대로 7 대 8로 아쉽게 패배하였습니다. NC는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 LG의 공세를 막지 못했습니다. 이번 패배로 NC는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,4,두산,SSG,2,3,문학,에레디아,"
    2024-4-4에 문학에서 열린 경기에서 SSG가 두산를 상대로 3 대 2로 승리를 거두었습니다. SSG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 에레디아가 MVP로 선정되었습니다. 이번 승리로 SSG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-4에 문학에서 열린 경기에서 두산는 SSG를 상대로 2 대 3로 아쉽게 패배하였습니다. 두산는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 SSG의 공세를 막지 못했습니다. 이번 패배로 두산는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,4,KIA,KT,6,3,수원,강백호,"
    2024-4-4에 수원에서 열린 경기에서 KIA가 KT를 상대로 6 대 3로 승리를 거두었습니다. KIA는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 강백호가 MVP로 선정되었습니다. 이번 승리로 KIA는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-4에 수원에서 열린 경기에서 KT는 KIA를 상대로 3 대 6로 아쉽게 패배하였습니다. KT는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KIA의 공세를 막지 못했습니다. 이번 패배로 KT는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,4,롯데,한화,5,6,대전,페라자,"
    2024-4-4에 대전에서 열린 경기에서 한화가 롯데를 상대로 6 대 5로 승리를 거두었습니다. 한화는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 페라자가 MVP로 선정되었습니다. 이번 승리로 한화는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-4에 대전에서 열린 경기에서 롯데는 한화를 상대로 5 대 6로 아쉽게 패배하였습니다. 롯데는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 한화의 공세를 막지 못했습니다. 이번 패배로 롯데는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,4,키움,삼성,10,1,대구,후라도,"
    2024-4-4에 대구에서 열린 경기에서 키움가 삼성를 상대로 10 대 1로 승리를 거두었습니다. 키움는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 후라도가 MVP로 선정되었습니다. 이번 승리로 키움는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-4에 대구에서 열린 경기에서 삼성는 키움를 상대로 1 대 10로 아쉽게 패배하였습니다. 삼성는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 키움의 공세를 막지 못했습니다. 이번 패배로 삼성는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,5,SSG,NC,0,5,창원,신민혁,"
    2024-4-5에 창원에서 열린 경기에서 NC가 SSG를 상대로 5 대 0로 승리를 거두었습니다. NC는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 신민혁가 MVP로 선정되었습니다. 이번 승리로 NC는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-5에 창원에서 열린 경기에서 SSG는 NC를 상대로 0 대 5로 아쉽게 패배하였습니다. SSG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 NC의 공세를 막지 못했습니다. 이번 패배로 SSG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,5,두산,롯데,4,3,사직,최지강,"
    2024-4-5에 사직에서 열린 경기에서 두산가 롯데를 상대로 4 대 3로 승리를 거두었습니다. 두산는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 최지강가 MVP로 선정되었습니다. 이번 승리로 두산는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-5에 사직에서 열린 경기에서 롯데는 두산를 상대로 3 대 4로 아쉽게 패배하였습니다. 롯데는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 두산의 공세를 막지 못했습니다. 이번 패배로 롯데는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,5,삼성,KIA,2,5,광주,크로우,"
    2024-4-5에 광주에서 열린 경기에서 KIA가 삼성를 상대로 5 대 2로 승리를 거두었습니다. KIA는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 크로우가 MVP로 선정되었습니다. 이번 승리로 KIA는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-5에 광주에서 열린 경기에서 삼성는 KIA를 상대로 2 대 5로 아쉽게 패배하였습니다. 삼성는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KIA의 공세를 막지 못했습니다. 이번 패배로 삼성는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,5,한화,키움,7,11,고척,이진영,"
    2024-4-5에 고척에서 열린 경기에서 키움가 한화를 상대로 11 대 7로 승리를 거두었습니다. 키움는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 이진영가 MVP로 선정되었습니다. 이번 승리로 키움는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-5에 고척에서 열린 경기에서 한화는 키움를 상대로 7 대 11로 아쉽게 패배하였습니다. 한화는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 키움의 공세를 막지 못했습니다. 이번 패배로 한화는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,5,KT,LG,8,7,잠실,김민혁,"
    2024-4-5에 잠실에서 열린 경기에서 KT가 LG를 상대로 8 대 7로 승리를 거두었습니다. KT는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 김민혁가 MVP로 선정되었습니다. 이번 승리로 KT는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-5에 잠실에서 열린 경기에서 LG는 KT를 상대로 7 대 8로 아쉽게 패배하였습니다. LG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KT의 공세를 막지 못했습니다. 이번 패배로 LG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,6,KT,LG,4,8,잠실,오지환,"
    2024-4-6에 잠실에서 열린 경기에서 LG가 KT를 상대로 8 대 4로 승리를 거두었습니다. LG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 오지환가 MVP로 선정되었습니다. 이번 승리로 LG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-6에 잠실에서 열린 경기에서 KT는 LG를 상대로 4 대 8로 아쉽게 패배하였습니다. KT는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 LG의 공세를 막지 못했습니다. 이번 패배로 KT는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,6,한화,키움,6,7,고척,이형종,"
    2024-4-6에 고척에서 열린 경기에서 키움가 한화를 상대로 7 대 6로 승리를 거두었습니다. 키움는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 이형종가 MVP로 선정되었습니다. 이번 승리로 키움는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-6에 고척에서 열린 경기에서 한화는 키움를 상대로 6 대 7로 아쉽게 패배하였습니다. 한화는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 키움의 공세를 막지 못했습니다. 이번 패배로 한화는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,6,삼성,KIA,7,4,광주,김태군,"
    2024-4-6에 광주에서 열린 경기에서 삼성가 KIA를 상대로 7 대 4로 승리를 거두었습니다. 삼성는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 김태군가 MVP로 선정되었습니다. 이번 승리로 삼성는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-6에 광주에서 열린 경기에서 KIA는 삼성를 상대로 4 대 7로 아쉽게 패배하였습니다. KIA는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 삼성의 공세를 막지 못했습니다. 이번 패배로 KIA는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,6,두산,롯데,1,8,사직,레이예스,"
    2024-4-6에 사직에서 열린 경기에서 롯데가 두산를 상대로 8 대 1로 승리를 거두었습니다. 롯데는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 레이예스가 MVP로 선정되었습니다. 이번 승리로 롯데는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-6에 사직에서 열린 경기에서 두산는 롯데를 상대로 1 대 8로 아쉽게 패배하였습니다. 두산는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 롯데의 공세를 막지 못했습니다. 이번 패배로 두산는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,6,SSG,NC,3,16,창원,박건우,"
    2024-4-6에 창원에서 열린 경기에서 NC가 SSG를 상대로 16 대 3로 승리를 거두었습니다. NC는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 박건우가 MVP로 선정되었습니다. 이번 승리로 NC는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-6에 창원에서 열린 경기에서 SSG는 NC를 상대로 3 대 16로 아쉽게 패배하였습니다. SSG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 NC의 공세를 막지 못했습니다. 이번 패배로 SSG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,7,SSG,NC,1,10,창원,김성욱,"
    2024-4-7에 창원에서 열린 경기에서 NC가 SSG를 상대로 10 대 1로 승리를 거두었습니다. NC는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 김성욱가 MVP로 선정되었습니다. 이번 승리로 NC는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-7에 창원에서 열린 경기에서 SSG는 NC를 상대로 1 대 10로 아쉽게 패배하였습니다. SSG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 NC의 공세를 막지 못했습니다. 이번 패배로 SSG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,4,7,두산,롯데,6,7,사직,윤동희,"
    2024-4-7에 사직에서 열린 경기에서 롯데가 두산를 상대로 7 대 6로 승리를 거두었습니다. 롯데는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 윤동희가 MVP로 선정되었습니다. 이번 승리로 롯데는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-4-7에 사직에서 열린 경기에서 두산는 롯데를 상대로 6 대 7로 아쉽게 패배하였습니다. 두산는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 롯데의 공세를 막지 못했습니다. 이번 패배로 두산는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
